0,0.0,0.0,-0.21172022684310018,-0.06994328922495274,-0.3780718336483932,-0.21928166351606806,-0.4896030245746692,-0.3497164461247637,-0.6068052930056711,-0.42344045368620037,-0.2381852551984877,-0.497164461247637,-0.29111531190926276,-0.6899810964083176,-0.31001890359168244,-0.8052930056710775,-0.32136105860113423,-0.9111531190926276,-0.11342155009451796,-0.5368620037807184,-0.1266540642722117,-0.7542533081285444,-0.1323251417769376,-0.8865784499054821,-0.1323251417769376,-1.0,0.00945179584120983,-0.5236294896030246,0.017013232514177693,-0.7296786389413988,0.013232514177693762,-0.8525519848771267,0.00945179584120983,-0.9565217391304348,0.13610586011342155,-0.47448015122873344,0.18147448015122875,-0.6332703213610587,0.2003780718336484,-0.7372400756143668,0.21739130434782608,-0.831758034026465
0,0.0,0.0,-0.21292775665399238,-0.06844106463878327,-0.376425855513308,-0.22053231939163498,-0.4866920152091255,-0.35361216730038025,-0.6026615969581749,-0.4296577946768061,-0.2414448669201521,-0.49619771863117873,-0.29277566539923955,-0.688212927756654,-0.31368821292775667,-0.8060836501901141,-0.32509505703422054,-0.9106463878326996,-0.11596958174904944,-0.5361216730038023,-0.1311787072243346,-0.7547528517110266,-0.13688212927756654,-0.8859315589353612,-0.13688212927756654,-1.0,0.0076045627376425855,-0.526615969581749,0.013307984790874524,-0.7319391634980988,0.0076045627376425855,-0.8536121673003803,0.0,-0.9562737642585551,0.13307984790874525,-0.4790874524714829,0.1806083650190114,-0.6368821292775665,0.20342205323193915,-0.7395437262357415,0.22053231939163498,-0.8307984790874525
0,0.0,0.0,-0.21292775665399238,-0.06844106463878327,-0.376425855513308,-0.21863117870722434,-0.4847908745247148,-0.35361216730038025,-0.6007604562737643,-0.43346007604562736,-0.2376425855513308,-0.49619771863117873,-0.2889733840304182,-0.6901140684410646,-0.30988593155893535,-0.8060836501901141,-0.3231939163498099,-0.9125475285171103,-0.11406844106463879,-0.5342205323193916,-0.12927756653992395,-0.752851711026616,-0.13498098859315588,-0.8859315589353612,-0.13307984790874525,-1.0,0.009505703422053232,-0.5247148288973384,0.015209125475285171,-0.7300380228136882,0.009505703422053232,-0.8517110266159695,0.0019011406844106464,-0.9543726235741445,0.13688212927756654,-0.47718631178707227,0.1844106463878327,-0.6368821292775665,0.20722433460076045,-0.7376425855513308,0.22433460076045628,-0.8307984790874525
0,0.0,0.0,-0.2017167381974249,-0.0815450643776824,-0.3497854077253219,-0.22746781115879827,-0.44635193133047213,-0.34334763948497854,-0.5321888412017167,-0.4248927038626609,-0.22317596566523606,-0.51931330472103,-0.28969957081545067,-0.6909871244635193,-0.3497854077253219,-0.7918454935622318,-0.40772532188841204,-0.8776824034334764,-0.12875536480686695,-0.5493562231759657,-0.16523605150214593,-0.7639484978540773,-0.2145922746781116,-0.8905579399141631,-0.26394849785407726,-1.0,-0.032188841201716736,-0.5386266094420601,-0.04291845493562232,-0.7510729613733905,-0.07510729613733906,-0.8776824034334764,-0.11373390557939914,-0.9892703862660944,0.06866952789699571,-0.4871244635193133,0.08583690987124463,-0.6609442060085837,0.06866952789699571,-0.7725321888412017,0.0407725321888412,-0.8841201716738197
0,0.0,0.0,-0.21739130434782608,-0.057971014492753624,-0.38095238095238093,-0.2111801242236025,-0.484472049689441,-0.35610766045548653,-0.5962732919254659,-0.44306418219461696,-0.2650103519668737,-0.5010351966873706,-0.3084886128364389,-0.6977225672877847,-0.3167701863354037,-0.8157349896480331,-0.31262939958592134,-0.9213250517598344,-0.14078674948240166,-0.5424430641821946,-0.15320910973084886,-0.7619047619047619,-0.14906832298136646,-0.8902691511387164,-0.13457556935817805,-1.0,-0.016563146997929608,-0.5362318840579711,-0.014492753623188406,-0.7370600414078675,-0.008281573498964804,-0.8592132505175983,-0.004140786749482402,-0.9565217391304348,0.10973084886128365,-0.4906832298136646,0.15527950310559005,-0.6459627329192547,0.18426501035196688,-0.7412008281573499,0.20910973084886128,-0.8240165631469979
0,0.0,0.0,-0.21794871794871795,-0.04487179487179487,-0.38247863247863245,-0.19230769230769232,-0.48717948717948717,-0.33547008547008544,-0.5982905982905983,-0.4230769230769231,-0.28846153846153844,-0.5,-0.33547008547008544,-0.7008547008547008,-0.344017094017094,-0.8205128205128205,-0.33760683760683763,-0.9273504273504274,-0.16666666666666666,-0.5470085470085471,-0.1858974358974359,-0.7670940170940171,-0.1858974358974359,-0.8931623931623932,-0.17307692307692307,-1.0,-0.04700854700854701,-0.5448717948717948,-0.05555555555555555,-0.7457264957264957,-0.05128205128205128,-0.8696581196581197,-0.04487179487179487,-0.9700854700854701,0.07264957264957266,-0.5021367521367521,0.11538461538461539,-0.6602564102564102,0.14102564102564102,-0.7521367521367521,0.16025641025641027,-0.8333333333333334
0,0.0,0.0,-0.21040723981900453,-0.024886877828054297,-0.3733031674208145,-0.15384615384615385,-0.4819004524886878,-0.2873303167420814,-0.5950226244343891,-0.37104072398190047,-0.3212669683257919,-0.47737556561085975,-0.3733031674208145,-0.6787330316742082,-0.38235294117647056,-0.8031674208144797,-0.3778280542986425,-0.9117647058823529,-0.2081447963800905,-0.5339366515837104,-0.2398190045248869,-0.753393665158371,-0.24434389140271492,-0.8846153846153846,-0.2398190045248869,-1.0,-0.09502262443438914,-0.5384615384615384,-0.11312217194570136,-0.7398190045248869,-0.11085972850678733,-0.8642533936651584,-0.11085972850678733,-0.9683257918552036,0.020361990950226245,-0.502262443438914,0.04524886877828054,-0.6628959276018099,0.06334841628959276,-0.7579185520361991,0.07692307692307693,-0.8416289592760181
0,0.0,0.0,-0.20649651972157773,-0.02088167053364269,-0.3665893271461717,-0.14385150812064965,-0.4756380510440835,-0.271461716937355,-0.5846867749419954,-0.35730858468677495,-0.3225058004640371,-0.4709976798143852,-0.37587006960556846,-0.6728538283062645,-0.3851508120649652,-0.7981438515081206,-0.37819025522041766,-0.9095127610208816,-0.21345707656612528,-0.5266821345707656,-0.2482598607888631,-0.7494199535962877,-0.2529002320185615,-0.8816705336426914,-0.2482598607888631,-1.0,-0.10440835266821345,-0.5336426914153132,-0.12529002320185614,-0.7378190255220418,-0.12761020881670534,-0.8654292343387471,-0.12529002320185614,-0.9698375870069605,0.009280742459396751,-0.5011600928074246,0.030162412993039442,-0.6589327146171694,0.04640371229698376,-0.7540603248259861,0.058004640371229696,-0.839907192575406
0,0.0,0.0,-0.19953051643192488,-0.02112676056338028,-0.3544600938967136,-0.1431924882629108,-0.4624413145539906,-0.2652582159624413,-0.568075117370892,-0.3427230046948357,-0.31220657276995306,-0.4694835680751174,-0.3685446009389671,-0.6690140845070423,-0.38028169014084506,-0.7934272300469484,-0.3755868544600939,-0.903755868544601,-0.20657276995305165,-0.5258215962441315,-0.24647887323943662,-0.7464788732394366,-0.2535211267605634,-0.8826291079812206,-0.2511737089201878,-1.0,-0.09859154929577464,-0.5352112676056338,-0.1267605633802817,-0.7394366197183099,-0.12910798122065728,-0.8661971830985915,-0.1267605633802817,-0.971830985915493,0.011737089201877934,-0.5,0.03051643192488263,-0.6549295774647887,0.04225352112676056,-0.7535211267605634,0.051643192488262914,-0.8403755868544601
0,0.0,0.0,-0.2,-0.023809523809523808,-0.3523809523809524,-0.1523809523809524,-0.45714285714285713,-0.2761904761904762,-0.5666666666666667,-0.3476190476190476,-0.30952380952380953,-0.4738095238095238,-0.3595238095238095,-0.680952380952381,-0.36904761904761907,-0.8071428571428572,-0.36428571428571427,-0.9166666666666666,-0.2,-0.5285714285714286,-0.2357142857142857,-0.75,-0.24047619047619048,-0.8857142857142857,-0.2357142857142857,-1.0,-0.09285714285714286,-0.5357142857142857,-0.11666666666666667,-0.7428571428571429,-0.12142857142857143,-0.8714285714285714,-0.11904761904761904,-0.9761904761904762,0.01904761904761905,-0.5,0.04047619047619048,-0.6571428571428571,0.05238095238095238,-0.7571428571428571,0.06190476190476191,-0.8452380952380952
